OTU_45	Bacillus_subtilis_16S	94.6	426	22	1	1	425	1	1558	-1	0
OTU_47	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_50	Staphylococcus_aureus_16S	100.0	422	0	0	1	422	1	1556	-1	0
OTU_49	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_51	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_52	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_46	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_54	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_48	Staphylococcus_aureus_16S	94.1	425	25	0	1	425	1	1556	-1	0
OTU_55	Listeria_monocytogenes_16S	100.0	422	0	0	1	422	1	1552	-1	0
OTU_53	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_58	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_57	Bacillus_subtilis_16S	100.0	423	0	0	1	423	1	1558	-1	0
OTU_59	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_62	Lactobacillus_fermentum_16S	94.1	425	25	0	1	425	1	1568	-1	0
OTU_56	Listeria_monocytogenes_16S	96.5	425	15	0	1	425	1	1552	-1	0
OTU_44	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_65	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_34	Staphylococcus_aureus_16S	94.6	426	22	1	1	426	1	1556	-1	0
OTU_64	Listeria_monocytogenes_16S	99.5	425	2	0	1	425	1	1552	-1	0
OTU_68	Lactobacillus_fermentum_16S	100.0	421	0	0	1	421	1	1568	-1	0
OTU_42	Staphylococcus_aureus_16S	99.5	442	2	0	1	442	1	1556	-1	0
OTU_66	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_69	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_71	Lactobacillus_fermentum_16S	100.0	419	0	0	1	419	1	1568	-1	0
OTU_75	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_72	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_73	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_76	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_67	Enterococcus_faecalis_16S	96.5	425	15	0	1	425	1	1562	-1	0
OTU_80	Lactobacillus_fermentum_16S	93.2	426	28	1	1	426	1	1568	-1	0
OTU_70	Staphylococcus_aureus_16S	100.0	421	0	0	1	421	1	1556	-1	0
OTU_77	Listeria_monocytogenes_16S	93.6	425	27	0	1	425	1	1552	-1	0
OTU_63	Staphylococcus_aureus_16S	99.3	442	3	0	1	442	1	1556	-1	0
OTU_78	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_74	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_82	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_79	Enterococcus_faecalis_16S	96.7	425	14	0	1	425	1	1562	-1	0
OTU_84	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_83	Lactobacillus_fermentum_16S	99.5	442	2	0	1	442	1	1568	-1	0
OTU_87	Lactobacillus_fermentum_16S	94.6	425	23	0	1	425	1	1568	-1	0
OTU_81	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_91	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_61	Lactobacillus_fermentum_16S	99.3	442	3	0	1	442	1	1568	-1	0
OTU_86	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_60	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_90	Escherichia_coli_16S_1	96.7	425	14	0	1	425	1	1542	-1	0
OTU_88	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_85	Salmonella_enterica_16S_1	99.3	442	3	0	1	442	1	1536	-1	0
OTU_96	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_94	Listeria_monocytogenes_16S	99.3	442	3	0	1	442	1	1552	-1	0
OTU_100	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_101	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_103	Listeria_monocytogenes_16S	99.3	425	3	0	1	425	1	1552	-1	0
OTU_98	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_89	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_95	Staphylococcus_aureus_16S	94.6	425	23	0	1	425	1	1556	-1	0
OTU_102	Salmonella_enterica_16S_1	96.7	425	14	0	1	425	1	1536	-1	0
OTU_99	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_104	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_108	Bacillus_subtilis_16S	93.2	426	28	1	1	425	1	1558	-1	0
OTU_107	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_97	Bacillus_subtilis_16S	99.5	443	2	0	1	443	1	1558	-1	0
OTU_109	Listeria_monocytogenes_16S	99.5	442	2	0	1	442	1	1552	-1	0
OTU_93	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_112	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_92	Bacillus_subtilis_16S	99.3	443	3	0	1	443	1	1558	-1	0
OTU_110	Enterococcus_faecalis_16S	99.5	442	2	0	1	442	1	1562	-1	0
OTU_113	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_114	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_106	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_111	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_121	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_105	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_119	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_120	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_115	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_117	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_125	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_128	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_118	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_131	Lactobacillus_fermentum_16S	100.0	420	0	0	1	420	1	1568	-1	0
OTU_130	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_132	Staphylococcus_aureus_16S	94.4	426	23	1	1	426	1	1556	-1	0
OTU_127	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_133	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_124	Listeria_monocytogenes_16S	100.0	419	0	0	1	419	1	1552	-1	0
OTU_129	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_123	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_126	Escherichia_coli_16S_1	99.3	442	3	0	1	442	1	1542	-1	0
OTU_135	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_138	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_134	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_116	Lactobacillus_fermentum_16S	99.3	442	3	0	1	442	1	1568	-1	0
OTU_142	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_140	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_141	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_143	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_136	Staphylococcus_aureus_16S	99.5	425	2	0	1	425	1	1556	-1	0
OTU_137	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_139	Listeria_monocytogenes_16S	100.0	421	0	0	1	421	1	1552	-1	0
OTU_144	Listeria_monocytogenes_16S	94.6	425	23	0	1	425	1	1552	-1	0
OTU_122	Salmonella_enterica_16S_1	99.3	442	3	0	1	442	1	1536	-1	0
OTU_147	Lactobacillus_fermentum_16S	94.1	425	25	0	1	425	1	1568	-1	0
OTU_145	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_150	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_148	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_152	Staphylococcus_aureus_16S	100.0	420	0	0	1	420	1	1556	-1	0
OTU_154	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_153	Lactobacillus_fermentum_16S	100.0	420	0	0	1	420	1	1568	-1	0
OTU_155	Staphylococcus_aureus_16S	99.3	442	3	0	1	442	1	1556	-1	0
OTU_158	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_146	Bacillus_subtilis_16S	96.7	426	14	0	1	426	1	1558	-1	0
OTU_149	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_163	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_151	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_162	Bacillus_subtilis_16S	99.3	426	3	0	1	426	1	1558	-1	0
OTU_168	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_156	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_166	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_167	Bacillus_subtilis_16S	94.4	426	23	1	1	425	1	1558	-1	0
OTU_165	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_157	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_164	Bacillus_subtilis_16S	99.5	426	2	0	1	426	1	1558	-1	0
OTU_161	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_169	Bacillus_subtilis_16S	100.0	422	0	0	1	422	1	1558	-1	0
OTU_172	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_175	Listeria_monocytogenes_16S	98.1	425	8	0	1	425	1	1552	-1	0
OTU_171	Escherichia_coli_16S_1	99.3	442	3	0	1	442	1	1542	-1	0
OTU_159	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_173	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_170	Salmonella_enterica_16S_1	100.0	421	0	0	1	421	1	1536	-1	0
OTU_177	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_178	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_179	Bacillus_subtilis_16S	98.1	426	8	0	1	426	1	1558	-1	0
OTU_160	Staphylococcus_aureus_16S	100.0	419	0	0	1	419	1	1556	-1	0
OTU_180	Bacillus_subtilis_16S	100.0	421	0	0	1	421	1	1558	-1	0
OTU_184	Enterococcus_faecalis_16S	97.9	425	9	0	1	425	1	1562	-1	0
OTU_182	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_176	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_183	Enterococcus_faecalis_16S	100.0	422	0	0	1	422	1	1562	-1	0
OTU_185	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_174	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_181	Listeria_monocytogenes_16S	96.7	425	14	0	1	425	1	1552	-1	0
OTU_186	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_187	Bacillus_subtilis_16S	100.0	420	0	0	1	420	1	1558	-1	0
OTU_190	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_191	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_189	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_188	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_199	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_197	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_194	Bacillus_subtilis_16S	96.9	426	13	0	1	426	1	1558	-1	0
OTU_198	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_200	Lactobacillus_fermentum_16S	93.2	425	29	0	1	425	1	1568	-1	0
OTU_195	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_196	Bacillus_subtilis_16S	97.9	426	9	0	1	426	1	1558	-1	0
OTU_192	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_203	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_201	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_204	Staphylococcus_aureus_16S	93.9	425	26	0	1	425	1	1556	-1	0
OTU_202	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_208	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_205	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_209	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_207	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_212	Staphylococcus_aureus_16S	98.8	425	5	0	1	425	1	1556	-1	0
OTU_214	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_206	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_213	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_193	Staphylococcus_aureus_16S	94.8	426	21	1	1	426	1	1556	-1	0
OTU_210	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_218	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_217	Listeria_monocytogenes_16S	100.0	420	0	0	1	420	1	1552	-1	0
OTU_219	Listeria_monocytogenes_16S	94.4	425	24	0	1	425	1	1552	-1	0
OTU_215	Salmonella_enterica_16S_1	100.0	419	0	0	1	419	1	1536	-1	0
OTU_220	Bacillus_subtilis_16S	99.3	443	3	0	1	443	1	1558	-1	0
OTU_216	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_221	Staphylococcus_aureus_16S	96.7	425	14	0	1	425	1	1556	-1	0
OTU_222	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_230	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_225	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_229	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_211	Listeria_monocytogenes_16S	99.3	442	3	0	1	442	1	1552	-1	0
OTU_224	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_227	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_236	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_223	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_232	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_234	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_231	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_233	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_238	Lactobacillus_fermentum_16S	93.6	425	27	0	1	425	1	1568	-1	0
OTU_226	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_235	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_239	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_237	Escherichia_coli_16S_1	100.0	421	0	0	1	421	1	1542	-1	0
OTU_242	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_240	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_244	Lactobacillus_fermentum_16S	99.3	425	3	0	1	425	1	1568	-1	0
OTU_228	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_241	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_250	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_247	Lactobacillus_fermentum_16S	93.9	425	26	0	1	425	1	1568	-1	0
OTU_249	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_252	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_246	Bacillus_subtilis_16S	92.7	426	30	1	1	425	1	1558	-1	0
OTU_243	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_245	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_253	Bacillus_subtilis_16S	93.7	426	27	0	1	426	1	1558	-1	0
OTU_254	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_257	Escherichia_coli_16S_1	99.8	425	1	0	1	425	1	1542	-1	0
OTU_263	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_251	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_260	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_256	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_248	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_259	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_265	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_264	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_267	Lactobacillus_fermentum_16S	95.1	425	21	0	1	425	1	1568	-1	0
OTU_261	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_262	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_268	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_273	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_271	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_269	Bacillus_subtilis_16S	97.9	426	9	0	1	426	1	1558	-1	0
OTU_272	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_276	Bacillus_subtilis_16S	99.5	426	2	0	1	426	1	1558	-1	0
OTU_270	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_279	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_266	Staphylococcus_aureus_16S	96.9	425	13	0	1	425	1	1556	-1	0
OTU_255	Salmonella_enterica_16S_1	99.3	442	3	0	1	442	1	1536	-1	0
OTU_278	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_277	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_282	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_275	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_258	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_274	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_281	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_280	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_284	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_286	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_293	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_285	Lactobacillus_fermentum_16S	94.4	425	24	0	1	425	1	1568	-1	0
OTU_288	Bacillus_subtilis_16S	99.8	426	0	1	1	425	1	1558	-1	0
OTU_290	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_287	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_291	Salmonella_enterica_16S_1	99.8	425	1	0	1	425	1	1536	-1	0
OTU_289	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_296	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_283	Listeria_monocytogenes_16S	100.0	420	0	0	1	420	1	1552	-1	0
OTU_292	Enterococcus_faecalis_16S	94.6	425	23	0	1	425	1	1562	-1	0
OTU_298	Enterococcus_faecalis_16S	99.8	425	1	0	1	425	1	1562	-1	0
OTU_297	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_299	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_294	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_301	Escherichia_coli_16S_1	100.0	419	0	0	1	419	1	1542	-1	0
OTU_304	Lactobacillus_fermentum_16S	93.4	426	27	1	1	426	1	1568	-1	0
OTU_303	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
OTU_306	Bacillus_subtilis_16S	99.8	426	1	0	1	426	1	1558	-1	0
OTU_309	Staphylococcus_aureus_16S	97.4	425	11	0	1	425	1	1556	-1	0
OTU_305	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_302	Listeria_monocytogenes_16S	99.1	425	4	0	1	425	1	1552	-1	0
OTU_310	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_300	Lactobacillus_fermentum_16S	92.7	426	30	1	1	426	1	1568	-1	0
OTU_313	Lactobacillus_fermentum_16S	99.8	425	1	0	1	425	1	1568	-1	0
OTU_311	Lactobacillus_fermentum_16S	95.5	425	19	0	1	425	1	1568	-1	0
OTU_295	Staphylococcus_aureus_16S	99.8	425	1	0	1	425	1	1556	-1	0
OTU_308	Listeria_monocytogenes_16S	99.8	425	1	0	1	425	1	1552	-1	0
